prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction,recommendation
0,0.0088625890683031,0.9911374109316968,High,Fail,65.0,3,65.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0088964862109209,0.9911035137890792,High,Fail,72.0,4,76.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0089040350851551,0.9910959649148448,High,Fail,42.0,2,61.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.008926824366229,0.991073175633771,High,Fail,63.0,3,71.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0089665034383293,0.9910334965616708,High,Fail,70.0,2,72.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.008983053053203,0.9910169469467968,High,Fail,60.0,2,66.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0089839055248866,0.9910160944751132,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0089997456159025,0.9910002543840974,High,Fail,25.0,3,60.875,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0090352008366659,0.990964799163334,High,Fail,58.0,3,66.25,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0090425560412548,0.9909574439587452,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0090818628509936,0.9909181371490065,High,Fail,30.0,3,39.5,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0091224177955249,0.990877582204475,High,Fail,56.0,2,65.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0091573392041708,0.9908426607958292,High,Fail,81.0,4,81.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.009205919982336,0.990794080017664,High,Fail,76.0,2,77.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0092354267802598,0.99076457321974,High,Fail,38.0,3,55.333333333333336,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0092960508265324,0.9907039491734676,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0092992179059353,0.9907007820940646,High,Fail,86.0,3,87.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0093937915428403,0.9906062084571596,High,Fail,45.0,3,47.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0093995279100936,0.9906004720899064,High,Fail,89.0,2,89.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0094483148922589,0.990551685107741,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0094853458746981,0.9905146541253018,High,Fail,64.0,5,71.0,1,9.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0094884208084117,0.9905115791915884,High,Fail,52.0,2,59.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0094931130450054,0.9905068869549946,High,Fail,51.0,1,67.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0095339852642361,0.990466014735764,High,Fail,10.0,2,44.6,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0095367820249425,0.9904632179750574,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0096171620005586,0.9903828379994412,High,Fail,57.0,1,72.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0096427436722992,0.9903572563277008,High,Fail,86.0,2,91.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0096713738977244,0.9903286261022756,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0096829208390568,0.9903170791609432,High,Fail,17.0,3,40.2,0,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0097106791132835,0.9902893208867164,High,Fail,34.0,2,53.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0097326801677538,0.990267319832246,High,Fail,56.0,3,68.66666666666667,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0097668798126886,0.9902331201873114,High,Fail,33.0,2,59.8,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0098080918172267,0.9901919081827733,High,Fail,67.0,1,73.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0098487862415467,0.9901512137584532,High,Fail,5.0,5,54.0,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0098515073233811,0.9901484926766188,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0098546544166392,0.9901453455833608,High,Fail,75.0,3,80.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100183762493718,0.989981623750628,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100209244225753,0.9899790755774248,High,Fail,100.0,1,100.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.010028750526958,0.989971249473042,High,Fail,68.0,4,68.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100428630051744,0.9899571369948256,High,Fail,63.0,1,80.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100554891297283,0.9899445108702716,High,Fail,46.0,1,73.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100870768566023,0.9899129231433976,High,Fail,1.0,1,22.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0100901106107018,0.989909889389298,High,Fail,85.0,3,85.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0101079397081817,0.9898920602918182,High,Fail,40.0,1,66.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0101115394082157,0.9898884605917844,High,Fail,58.0,4,58.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0101354462936507,0.9898645537063492,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0102058195231607,0.9897941804768392,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0102227503795458,0.9897772496204542,High,Fail,46.0,5,61.5,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0103016567448522,0.9896983432551478,High,Fail,55.0,4,61.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0103896129522914,0.9896103870477084,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0104040461294074,0.9895959538705924,High,Fail,22.0,2,56.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0104170521628424,0.9895829478371576,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0104294477229193,0.9895705522770808,High,Fail,62.0,2,75.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0104572121763331,0.9895427878236668,High,Fail,40.0,1,62.0,1,9.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0104820284277484,0.9895179715722516,High,Fail,39.0,1,63.0,1,7.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0105503088945073,0.9894496911054926,High,Fail,1.0,1,44.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0105524971863118,0.989447502813688,High,Fail,11.0,3,42.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.010594520432167,0.9894054795678328,High,Fail,68.0,3,72.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0106164614156161,0.989383538584384,High,Fail,59.0,4,62.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0106189515646246,0.9893810484353754,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0106665739687207,0.9893334260312792,High,Fail,1.0,1,45.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0106683936169516,0.9893316063830484,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0106869274118816,0.9893130725881184,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0107580850487364,0.9892419149512636,High,Fail,55.0,1,69.33333333333333,1,9.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0108036970573681,0.9891963029426318,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0108132018279095,0.9891867981720904,High,Fail,70.0,2,81.8,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.010831032784649,0.989168967215351,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0108329623715289,0.989167037628471,High,Fail,1.0,1,43.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.010860604992206,0.989139395007794,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.01089190317657,0.98910809682343,High,Fail,40.0,6,51.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.010977434032962,0.989022565967038,High,Fail,81.0,4,81.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0109879574747306,0.9890120425252694,High,Fail,63.0,3,83.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0110320106507836,0.9889679893492164,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0110320106507836,0.9889679893492164,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0110805593833249,0.988919440616675,High,Fail,35.0,5,70.375,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0110971380500988,0.9889028619499012,High,Fail,1.0,1,47.66666666666666,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0111301017405733,0.9888698982594266,High,Fail,84.0,4,89.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.011181275228676,0.988818724771324,High,Fail,90.0,4,90.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0112653614763094,0.9887346385236904,High,Fail,38.0,2,60.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0113521825406623,0.9886478174593376,High,Fail,11.0,3,32.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0113900505214069,0.988609949478593,High,Fail,76.0,4,76.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0113948748732259,0.988605125126774,High,Fail,35.0,3,69.4,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0113955611142051,0.9886044388857947,High,Fail,83.0,4,83.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0114234285112613,0.9885765714887388,High,Fail,65.0,1,78.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0114237360758024,0.9885762639241976,High,Fail,78.0,2,80.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0114832331846549,0.9885167668153452,High,Fail,35.0,2,53.833333333333336,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0116339532884724,0.9883660467115276,High,Fail,68.0,3,80.6,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0116514568450284,0.9883485431549714,High,Fail,67.0,2,84.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0116878086360223,0.9883121913639776,High,Fail,68.0,4,81.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0117939703001664,0.9882060296998336,High,Fail,73.0,3,79.0,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0118117318978193,0.9881882681021806,High,Fail,75.0,1,87.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0118133075887045,0.9881866924112954,High,Fail,13.0,1,65.83333333333333,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0119122280717102,0.9880877719282898,High,Fail,32.0,3,48.5,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0119522079525177,0.9880477920474822,High,Fail,47.0,3,79.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0120383217416488,0.9879616782583512,High,Fail,40.0,3,78.4,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0120867539567475,0.9879132460432524,High,Fail,67.0,3,67.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0121727938978405,0.9878272061021596,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0122250412631062,0.9877749587368938,High,Fail,25.0,3,38.85714285714285,0,7.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.012444821928284,0.987555178071716,High,Fail,80.0,3,84.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.012597892805629,0.9874021071943708,High,Fail,52.0,4,71.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0127683386220442,0.9872316613779558,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0128789261872096,0.9871210738127904,High,Fail,37.0,3,47.75,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0129120993904335,0.9870879006095664,High,Fail,14.0,1,65.75,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0131008591915623,0.9868991408084375,High,Fail,37.0,3,45.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0132216675636637,0.9867783324363362,High,Fail,60.0,4,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0132854314330495,0.9867145685669504,High,Fail,40.0,1,53.25,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0135178940004569,0.9864821059995432,High,Fail,61.0,3,74.2,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0136813300877417,0.9863186699122584,High,Fail,94.0,4,94.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0137949597603361,0.986205040239664,High,Fail,65.0,2,76.4,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0139950561977402,0.9860049438022598,High,Fail,25.0,3,41.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0140156660586265,0.9859843339413734,High,Fail,67.0,3,67.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0140218192583139,0.985978180741686,High,Fail,94.0,4,94.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0140225121661086,0.9859774878338914,High,Fail,85.0,3,85.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0140743466804746,0.9859256533195252,High,Fail,65.0,2,69.33333333333333,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0140787509976864,0.9859212490023136,High,Fail,50.0,2,59.0,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0142987016046431,0.9857012983953568,High,Fail,70.0,3,74.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0143486481622829,0.985651351837717,High,Fail,73.0,1,84.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0144356880695236,0.9855643119304764,High,Fail,60.0,1,76.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0144702540084386,0.9855297459915612,High,Fail,74.0,5,83.0,1,10.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0146121179779345,0.9853878820220654,High,Fail,66.0,4,78.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0147296827554826,0.9852703172445172,High,Fail,84.0,3,87.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0147484294000515,0.9852515705999484,High,Fail,60.0,2,76.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0147867007339405,0.9852132992660594,High,Fail,20.0,1,56.71428571428572,1,7.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0149071219580269,0.9850928780419732,High,Fail,78.0,2,84.6,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0150236097335667,0.9849763902664332,High,Fail,21.0,3,32.666666666666664,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0150616777005984,0.9849383222994016,High,Fail,63.0,4,63.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0150842955301061,0.9849157044698938,High,Fail,65.0,2,81.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0151419353128845,0.9848580646871156,High,Fail,58.0,5,71.25,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0151825227833345,0.9848174772166656,High,Fail,56.0,3,65.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.01529764791521,0.98470235208479,High,Fail,82.0,4,88.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0153395740584575,0.9846604259415423,High,Fail,22.0,3,46.16666666666666,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0153741799564572,0.9846258200435428,High,Fail,51.0,2,72.0,1,6.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
